PERIODO;HERIDOS;PUENTE_REYES;SEMANA_SANTA;COLOMBIAMODA;FESTIVOS;Lunes;Martes;Miercoles;Jueves;Viernes;Sabado
2;62;0;0;0;0;1;0;0;0;0;0
2;61;0;0;0;0;0;1;0;0;0;0
2;56;0;0;0;0;0;0;1;0;0;0
2;70;0;0;0;0;0;0;0;1;0;0
2;78;0;0;0;0;0;0;0;0;1;0
2;57;0;0;0;0;0;0;0;0;0;1
2;31;0;0;0;0;0;0;0;0;0;0
2;63;0;0;0;0;1;0;0;0;0;0
2;63;0;0;0;0;0;1;0;0;0;0
2;61;0;0;0;0;0;0;1;0;0;0
2;77;0;0;0;0;0;0;0;1;0;0
2;61;0;0;0;0;0;0;0;0;1;0
2;55;0;0;0;0;0;0;0;0;0;1
2;40;0;0;0;0;0;0;0;0;0;0
2;56;0;0;0;0;1;0;0;0;0;0
2;53;0;0;0;0;0;1;0;0;0;0
2;56;0;0;0;0;0;0;1;0;0;0
2;69;0;0;0;0;0;0;0;1;0;0
2;64;0;0;0;0;0;0;0;0;1;0
2;59;0;0;0;0;0;0;0;0;0;1
2;42;0;0;0;0;0;0;0;0;0;0
2;33;0;0;0;1;1;0;0;0;0;0
2;61;0;0;0;0;0;1;0;0;0;0
2;55;0;0;0;0;0;0;1;0;0;0
2;70;0;0;0;0;0;0;0;1;0;0
2;58;0;0;0;0;0;0;0;0;1;0
2;58;0;0;0;0;0;0;0;0;0;1
2;33;0;0;0;0;0;0;0;0;0;0
2;54;0;0;0;0;1;0;0;0;0;0
2;48;0;0;0;0;0;1;0;0;0;0
2;56;0;0;0;0;0;0;1;0;0;0
2;58;0;0;0;0;0;0;0;1;0;0
2;71;0;0;0;0;0;0;0;0;1;0
2;61;0;0;0;0;0;0;0;0;0;1
2;40;0;0;0;0;0;0;0;0;0;0
2;68;0;0;0;0;1;0;0;0;0;0
2;98;0;0;0;0;0;1;0;0;0;0
2;75;0;0;0;0;0;0;1;0;0;0
2;64;0;0;0;0;0;0;0;1;0;0
2;66;0;0;0;0;0;0;0;0;1;0
2;65;0;0;0;0;0;0;0;0;0;1
2;39;0;0;0;0;0;0;0;0;0;0
2;33;0;0;0;1;1;0;0;0;0;0
2;58;0;0;0;0;0;1;0;0;0;0
2;46;0;0;0;0;0;0;1;0;0;0
2;57;0;0;0;0;0;0;0;1;0;0
2;54;0;0;0;0;0;0;0;0;1;0
2;39;0;0;0;0;0;0;0;0;0;1
2;36;0;0;0;0;0;0;0;0;0;0
2;43;0;0;0;1;1;0;0;0;0;0
2;54;0;0;0;0;0;1;0;0;0;0
2;52;0;0;0;0;0;0;1;0;0;0
2;47;0;0;0;0;0;0;0;1;0;0
2;48;0;0;0;0;0;0;0;0;1;0
2;48;0;0;0;0;0;0;0;0;0;1
2;44;0;0;0;0;0;0;0;0;0;0
2;67;0;0;0;0;1;0;0;0;0;0
2;69;0;0;0;0;0;1;0;0;0;0
2;64;0;0;0;0;0;0;1;0;0;0
2;50;0;0;0;0;0;0;0;1;0;0
2;63;0;0;0;0;0;0;0;0;1;0
2;60;0;0;0;0;0;0;0;0;0;1
2;37;0;0;0;0;0;0;0;0;0;0
2;56;0;0;0;0;1;0;0;0;0;0
2;61;0;0;0;0;0;1;0;0;0;0
2;60;0;0;0;0;0;0;1;0;0;0
2;53;0;0;0;0;0;0;0;1;0;0
2;49;0;0;0;0;0;0;0;0;1;0
2;64;0;0;0;0;0;0;0;0;0;1
2;40;0;0;0;0;0;0;0;0;0;0
2;63;0;0;0;0;1;0;0;0;0;0
2;60;0;0;0;0;0;1;0;0;0;0
2;62;0;0;0;0;0;0;1;0;0;0
2;74;0;0;0;0;0;0;0;1;0;0
2;49;0;0;0;0;0;0;0;0;1;0
2;35;0;0;0;1;0;0;0;0;0;1
2;54;0;0;0;0;0;0;0;0;0;0
2;57;0;0;0;0;1;0;0;0;0;0
2;65;0;0;0;0;0;1;0;0;0;0
2;82;0;0;0;0;0;0;1;0;0;0
2;48;0;0;0;0;0;0;0;1;0;0
2;49;0;0;0;0;0;0;0;0;1;0
2;50;0;0;0;0;0;0;0;0;0;1
2;65;0;0;0;0;0;0;0;0;0;0
2;69;0;0;0;0;1;0;0;0;0;0
2;49;0;0;0;0;0;1;0;0;0;0
2;62;0;0;0;0;0;0;1;0;0;0
2;65;0;0;0;0;0;0;0;1;0;0
2;54;0;0;0;0;0;0;0;0;1;0
2;69;0;0;0;0;0;0;0;0;0;1
2;48;0;0;0;0;0;0;0;0;0;0
2;54;0;0;0;0;1;0;0;0;0;0
2;52;0;0;0;1;0;1;0;0;0;0
2;60;0;0;0;0;0;0;1;0;0;0
2;44;0;0;0;0;0;0;0;1;0;0
2;52;0;0;0;0;0;0;0;0;1;0
2;59;0;0;0;0;0;0;0;0;0;1
2;32;0;0;0;0;0;0;0;0;0;0
2;49;0;0;0;0;1;0;0;0;0;0
